date,sleep_hours,study_hours,screen_time,exercise_minutes,mood_score,energy_level,task_difficulty,study_sessions,distractions,goal_completion,subject,productivity_rating,day_of_week,month,is_weekend,is_exam_season,study_efficiency,distraction_rate,screen_study_ratio,wellness_score,optimal_sleep,goal_efficiency,study_sleep_ratio,exercise_study_ratio,sessions_per_hour,average_session_length
2021-08-08,7.0,6.6,4.3,16.0,5.7,7.4,8,6,4,82.0,9,10,6,8,1,0,1.0999999999999999,0.6666666666666666,0.6515151515151515,5.158333333333334,1,12.424242424242426,0.9428571428571428,2.4242424242424243,0.9090909090909092,1.0999999999999999
2024-07-28,7.7,9.3,2.3,24.0,7.1,7.4,8,5,1,99.0,8,10,6,7,1,0,1.86,0.2,0.24731182795698922,5.750000000000001,1,10.64516129032258,1.2077922077922079,2.5806451612903225,0.5376344086021505,1.86
2021-04-09,7.0,4.5,6.0,14.0,6.0,8.3,9,4,3,76.0,25,10,4,4,0,1,1.125,0.75,1.3333333333333333,5.441666666666666,1,16.88888888888889,0.6428571428571429,3.111111111111111,0.8888888888888888,1.125
2022-04-11,7.0,10.1,12.100984668122424,25.0,6.9,7.2,5,5,3,100.0,2,10,0,4,0,1,2.02,0.6,1.1981172938735074,5.325,1,9.900990099009901,1.4428571428571428,5.0,0.49504950495049505,2.02
2022-05-13,8.7,5.0,7.1,33.0,7.7,7.0,10,4,1,95.0,7,10,4,5,0,1,1.25,0.25,1.42,6.125,1,19.0,0.574712643678161,6.6,0.8,1.25
2025-04-13,7.1,3.5,5.1,118.0,7.6,10.0,10,3,2,67.0,11,10,6,4,1,1,1.1666666666666667,0.6666666666666666,1.457142857142857,7.158333333333333,1,19.142857142857142,0.49295774647887325,33.714285714285715,0.8571428571428571,1.1666666666666667
2023-11-27,8.5,6.5,6.4,3.0,7.0,8.4,7,3,2,93.0,3,10,0,11,0,1,2.1666666666666665,0.6666666666666666,0.9846153846153847,6.0,1,14.307692307692308,0.7647058823529411,0.46153846153846156,0.46153846153846156,2.1666666666666665
2021-11-03,4.3,2.6,9.8,13.0,5.3,5.4,10,1,8,45.0,4,5,2,11,0,1,2.6,8.0,3.769230769230769,3.8583333333333334,0,17.307692307692307,0.6046511627906977,5.0,0.3846153846153846,2.6
2022-04-17,5.7,5.4,5.8,30.0,5.5,7.2,8,5,4,68.0,21,9,6,4,1,1,1.08,0.8,1.074074074074074,4.85,0,12.592592592592592,0.9473684210526316,5.555555555555555,0.9259259259259258,1.08
2021-05-16,6.3,5.5,1.7,34.0,6.3,7.3,7,1,5,69.0,16,10,6,5,1,1,5.5,5.0,0.3090909090909091,5.258333333333333,0,12.545454545454545,0.873015873015873,6.181818181818182,0.18181818181818182,5.5
2021-01-22,5.8,7.1,15.745693563905558,16.0,6.9,5.2,7,7,2,91.0,23,10,4,1,0,0,1.0142857142857142,0.2857142857142857,2.2177033188599378,4.608333333333333,0,12.816901408450704,1.2241379310344827,2.2535211267605635,0.9859154929577465,1.0142857142857142
2020-09-11,7.9,6.2,5.6,44.0,6.7,8.7,9,3,5,88.0,8,10,4,9,0,0,2.066666666666667,1.6666666666666667,0.9032258064516128,6.191666666666666,1,14.193548387096774,0.7848101265822784,7.096774193548387,0.48387096774193544,2.066666666666667
2020-10-24,7.1,2.0,8.1,32.0,8.1,6.2,8,3,6,36.0,1,7,5,10,1,1,0.6666666666666666,2.0,4.05,5.616666666666666,1,18.0,0.28169014084507044,16.0,1.5,0.6666666666666666
2023-02-03,6.8,5.5,4.2,36.0,7.1,6.8,10,3,1,80.0,7,10,4,2,0,0,1.8333333333333333,0.3333333333333333,0.7636363636363637,5.325,0,14.545454545454545,0.8088235294117647,6.545454545454546,0.5454545454545454,1.8333333333333333
2020-02-04,7.2,2.5,7.4,41.0,7.6,6.8,5,2,5,55.0,24,10,1,2,0,0,1.25,2.5,2.96,5.741666666666667,1,22.0,0.3472222222222222,16.4,0.8,1.25
2024-08-19,5.5,5.6,5.3,21.0,6.7,7.1,5,3,5,74.0,13,10,0,8,0,0,1.8666666666666665,1.6666666666666667,0.9464285714285715,4.999999999999999,0,13.214285714285715,1.018181818181818,3.7500000000000004,0.5357142857142857,1.8666666666666665
2021-03-30,7.5,1.2,5.6,19.0,6.8,6.7,8,3,7,39.0,9,6,1,3,0,1,0.39999999999999997,2.3333333333333335,4.666666666666667,5.408333333333333,1,32.5,0.16,15.833333333333334,2.5,0.39999999999999997
2021-05-24,7.2,1.9,6.0,18.0,8.0,6.3,7,6,9,53.0,14,9,0,5,0,1,0.31666666666666665,1.5,3.1578947368421053,5.525,1,27.894736842105264,0.2638888888888889,9.473684210526317,3.1578947368421053,0.31666666666666665
2021-09-23,7.2,3.8,2.5,73.0,6.8,8.0,4,3,3,61.0,24,10,3,9,0,0,1.2666666666666666,1.0,0.6578947368421053,6.108333333333333,1,16.05263157894737,0.5277777777777778,19.210526315789476,0.7894736842105263,1.2666666666666666
2020-06-27,7.9,2.1,11.3,17.0,6.9,7.8,6,4,10,46.0,12,5,5,6,1,0,0.525,2.5,5.380952380952381,5.791666666666667,1,21.904761904761905,0.26582278481012656,8.095238095238095,1.9047619047619047,0.525
2024-10-02,6.3,1.0,4.6,25.0,7.5,6.9,6,2,8,19.0,22,7,2,10,0,1,0.5,4.0,4.6,5.383333333333334,0,19.0,0.15873015873015872,25.0,2.0,0.5
2020-02-02,5.7,3.3,10.7,0.0,5.2,6.3,5,3,3,66.0,8,10,6,2,1,0,1.0999999999999999,1.0,3.242424242424242,4.3,0,20.0,0.5789473684210525,0.0,0.9090909090909092,1.0999999999999999
2021-11-05,6.7,3.5,6.4,12.0,5.9,5.8,5,2,10,41.0,24,6,4,11,0,1,1.75,5.0,1.8285714285714287,4.7,0,11.714285714285714,0.5223880597014925,3.4285714285714284,0.5714285714285714,1.75
2022-05-15,7.2,7.7,4.9,51.0,7.9,8.0,6,4,1,97.0,14,10,6,5,1,1,1.925,0.25,0.6363636363636364,6.2,1,12.597402597402597,1.0694444444444444,6.623376623376624,0.5194805194805194,1.925
2022-08-08,3.9,8.7,2.9,12.0,7.6,4.4,9,5,4,100.0,11,10,0,8,0,0,1.7399999999999998,0.8,0.33333333333333337,4.075,0,11.49425287356322,2.230769230769231,1.3793103448275863,0.574712643678161,1.7399999999999998
2025-11-21,7.5,5.4,6.5,12.0,7.1,6.9,10,4,3,67.0,21,10,4,11,0,1,1.35,0.75,1.2037037037037037,5.475,1,12.407407407407407,0.7200000000000001,2.222222222222222,0.7407407407407407,1.35
2024-11-13,5.1,9.7,2.3,21.0,6.0,5.5,5,6,4,100.0,0,10,2,11,0,1,1.6166666666666665,0.6666666666666666,0.23711340206185566,4.325,0,10.309278350515465,1.9019607843137254,2.1649484536082477,0.6185567010309279,1.6166666666666665
2023-11-18,5.6,3.3,8.0,34.0,6.8,6.8,10,6,6,56.0,17,9,5,11,1,1,0.5499999999999999,1.0,2.4242424242424243,5.083333333333333,0,16.96969696969697,0.5892857142857143,10.303030303030303,1.8181818181818183,0.5499999999999999
2020-07-26,8.1,3.6,2.8,34.0,9.2,7.7,4,2,3,64.0,24,10,6,7,1,0,1.8,1.5,0.7777777777777777,6.533333333333332,1,17.77777777777778,0.4444444444444445,9.444444444444445,0.5555555555555556,1.8
2020-02-23,6.6,4.2,4.6,28.0,5.9,7.1,6,1,2,77.0,5,10,6,2,1,0,4.2,2.0,1.0952380952380951,5.133333333333334,0,18.333333333333332,0.6363636363636365,6.666666666666666,0.23809523809523808,4.2
2024-07-27,7.8,7.3,1.3,48.0,7.7,9.2,7,5,2,98.0,16,10,5,7,1,0,1.46,0.4,0.17808219178082194,6.575,1,13.424657534246576,0.9358974358974359,6.575342465753425,0.684931506849315,1.46
2022-06-26,6.9,2.6,8.8,31.0,5.5,6.8,6,5,4,46.0,15,7,6,6,1,0,0.52,0.8,3.3846153846153846,5.325,0,17.692307692307693,0.37681159420289856,11.923076923076923,1.923076923076923,0.52
2025-04-29,6.8,5.7,4.3,27.0,7.5,5.3,7,7,5,72.0,25,10,1,4,0,1,0.8142857142857143,0.7142857142857143,0.7543859649122806,5.125,0,12.631578947368421,0.8382352941176471,4.7368421052631575,1.2280701754385965,0.8142857142857143
2020-07-28,6.8,5.0,3.8,28.0,6.9,9.5,7,1,5,75.0,16,10,1,7,0,0,5.0,5.0,0.76,5.325,0,15.0,0.8285714285714285,5.6,0.2,5.0
2022-12-24,7.5,7.5,3.9,19.0,7.7,7.6,8,2,0,100.0,22,10,5,12,1,1,3.75,0.0,0.52,5.8583333333333325,1,13.333333333333334,1.0,2.533333333333333,0.26666666666666666,3.75
2024-12-09,8.1,8.9,3.3,36.0,6.0,4.8,5,4,3,100.0,23,10,0,12,0,1,2.225,0.75,0.37078651685393255,5.0249999999999995,1,11.235955056179774,1.0987654320987654,4.044943820224719,0.449438202247191,2.225
2021-03-24,7.2,7.0,4.7,49.0,8.0,7.2,9,4,2,100.0,21,10,2,3,0,1,1.75,0.5,0.6714285714285715,6.008333333333333,1,14.285714285714286,0.9722222222222222,7.0,0.5714285714285714,1.75
2022-09-20,9.3,7.8,2.3,30.0,7.5,8.5,6,2,0,100.0,21,10,1,9,0,0,3.9,0.0,0.2948717948717949,6.575,0,12.820512820512821,0.8387096774193548,3.8461538461538463,0.25641025641025644,3.9
2025-11-09,7.0,5.6,8.6,11.0,7.6,7.1,5,7,5,69.0,21,10,6,11,1,1,0.7999999999999999,0.7142857142857143,1.5357142857142858,5.516666666666667,1,12.321428571428573,0.7999999999999999,1.9642857142857144,1.25,0.7999999999999999
2021-09-07,4.6,9.5,4.7,13.0,6.8,6.7,5,1,2,100.0,20,10,1,9,0,0,9.5,2.0,0.4947368421052632,4.633333333333333,0,10.526315789473685,2.065217391304348,1.368421052631579,0.10526315789473684,9.5
2025-07-29,4.8,8.8,2.4,29.0,5.5,3.7,4,7,4,100.0,9,10,1,7,0,0,1.2571428571428573,0.5714285714285714,0.2727272727272727,3.7416666666666667,0,11.363636363636363,1.8333333333333335,3.295454545454545,0.7954545454545454,1.2571428571428573
2023-07-25,8.0,4.5,3.6,43.0,7.7,7.3,9,7,1,63.0,23,10,1,7,0,0,0.6428571428571429,0.14285714285714285,0.8,6.108333333333333,1,14.0,0.5625,9.555555555555555,1.5555555555555556,0.6428571428571429
2025-04-17,6.8,10.2,3.7,9.0,5.5,5.7,10,7,6,100.0,7,10,3,4,0,1,1.457142857142857,0.8571428571428571,0.36274509803921573,5.325,0,9.803921568627452,0.8285714285714285,0.8823529411764707,0.6862745098039216,1.457142857142857
2024-08-10,8.9,6.0,4.7,6.0,6.2,6.4,10,4,3,78.0,16,10,5,8,1,0,1.5,0.75,0.7833333333333333,5.425,1,13.0,0.6741573033707865,1.0,0.6666666666666666,1.5
2021-08-26,7.3,3.9,8.4,6.0,7.2,6.9,10,7,6,63.0,21,9,3,8,0,0,0.5571428571428572,0.8571428571428571,2.153846153846154,5.3999999999999995,1,16.153846153846153,0.5342465753424658,1.5384615384615385,1.794871794871795,0.5571428571428572
2023-11-15,5.1,4.7,6.1,14.0,5.0,6.3,5,6,6,56.0,15,9,2,11,0,1,0.7833333333333333,1.0,1.297872340425532,4.216666666666666,0,11.914893617021276,0.9215686274509804,2.978723404255319,1.276595744680851,0.7833333333333333
2022-08-02,8.0,5.2,2.3,30.0,9.0,8.5,6,4,1,100.0,1,10,1,8,0,0,1.3,0.25,0.44230769230769224,6.625,1,19.23076923076923,0.65,5.769230769230769,0.7692307692307692,1.3
2022-07-15,6.2,6.6,4.0,12.0,6.3,7.5,8,7,4,100.0,24,10,4,7,0,0,0.9428571428571428,0.5714285714285714,0.6060606060606061,5.1,0,15.151515151515152,1.064516129032258,1.8181818181818183,1.0606060606060606,0.9428571428571428
2023-11-21,7.0,8.8,4.3,17.0,8.2,7.5,3,3,5,100.0,15,10,1,11,0,1,2.9333333333333336,1.6666666666666667,0.4886363636363636,5.816666666666666,1,11.363636363636363,1.2571428571428573,1.9318181818181817,0.3409090909090909,2.9333333333333336
2021-07-07,6.3,6.2,5.8,3.0,6.6,6.8,9,7,5,62.0,11,10,2,7,0,0,0.8857142857142858,0.7142857142857143,0.9354838709677419,5.325,0,10.0,0.9841269841269842,0.48387096774193544,1.129032258064516,0.8857142857142858
2023-06-20,5.5,1.8,7.7,26.0,5.3,5.4,7,5,6,32.0,20,5,1,6,0,0,0.36,1.2,4.277777777777778,4.2666666666666675,0,17.77777777777778,0.32727272727272727,14.444444444444445,2.7777777777777777,0.36
2024-01-29,5.1,3.7,3.1,30.0,6.7,6.6,8,4,4,67.0,17,9,0,1,0,0,0.925,1.0,0.8378378378378378,4.85,0,18.10810810810811,0.7254901960784315,8.108108108108107,1.081081081081081,0.925
2022-02-15,7.4,7.9,5.7,0.0,5.4,7.5,5,3,2,94.0,12,10,1,2,0,0,2.6333333333333333,0.6666666666666666,0.7215189873417721,5.075,1,11.89873417721519,1.0675675675675675,0.0,0.37974683544303794,2.6333333333333333
2024-03-16,5.6,11.6,4.8,12.0,7.1,5.7,7,6,5,100.0,8,10,5,3,1,1,1.9333333333333333,0.8333333333333334,0.41379310344827586,4.699999999999999,0,8.620689655172415,2.0714285714285716,1.0344827586206897,0.5172413793103449,1.9333333333333333
2021-06-23,6.7,5.1,5.6,32.0,7.0,7.5,5,5,1,79.0,1,10,2,6,0,0,1.02,0.2,1.0980392156862746,5.566666666666666,0,15.490196078431374,0.7611940298507462,6.274509803921569,0.9803921568627452,1.02
2025-02-26,4.1,5.1,3.2,0.0,6.9,5.3,10,2,3,69.0,25,10,2,2,0,0,2.55,1.5,0.627450980392157,5.325,0,13.529411764705884,1.2439024390243902,0.0,0.3921568627450981,2.55
2025-10-04,7.9,2.8,8.6,10.0,6.3,6.1,7,7,8,54.0,5,6,5,10,1,1,0.39999999999999997,1.1428571428571428,3.0714285714285716,5.158333333333332,1,19.28571428571429,0.3544303797468354,3.5714285714285716,2.5,0.39999999999999997
2021-01-02,7.0,6.5,3.7,29.0,6.9,6.9,6,2,3,81.0,13,10,5,1,1,0,3.25,1.5,0.5692307692307692,5.441666666666666,1,12.461538461538462,0.9285714285714286,4.461538461538462,0.3076923076923077,3.25
2025-05-17,6.2,4.5,6.2,12.0,5.8,5.4,4,5,5,59.0,1,9,5,5,1,1,0.9,1.0,1.3777777777777778,4.449999999999999,0,13.11111111111111,0.7258064516129032,2.6666666666666665,1.1111111111111112,0.9
2024-01-20,6.3,2.1,11.8,24.0,7.4,5.9,7,1,7,33.0,4,6,5,1,1,0,2.1,7.0,5.6190476190476195,5.1000000000000005,0,15.714285714285714,0.33333333333333337,11.428571428571429,0.47619047619047616,2.1
2025-04-19,5.8,6.4,12.2,37.0,6.1,6.3,7,7,5,64.0,2,9,5,4,1,1,0.9142857142857144,0.7142857142857143,1.9062499999999998,4.858333333333333,0,10.0,1.103448275862069,5.78125,1.09375,0.9142857142857144
2024-10-01,7.8,8.2,1.5,31.0,6.5,7.0,6,4,3,100.0,11,10,1,10,0,1,2.05,0.75,0.1829268292682927,5.583333333333334,1,12.195121951219512,1.0512820512820513,3.780487804878049,0.48780487804878053,2.05
2024-10-05,7.7,6.4,8.3,48.0,6.9,6.5,5,5,4,78.0,22,10,5,10,1,1,1.28,0.8,1.296875,5.325,1,12.1875,0.8311688311688312,7.5,0.78125,1.28
2024-05-28,7.1,6.1,4.0,35.0,7.6,7.3,4,6,2,81.0,15,10,1,5,0,1,1.0166666666666666,0.3333333333333333,0.6557377049180328,5.791666666666667,1,13.278688524590164,0.8591549295774648,5.7377049180327875,0.9836065573770493,1.0166666666666666
2021-02-04,5.8,5.1,2.5,23.0,6.8,5.8,6,6,1,76.0,17,10,3,2,0,0,0.85,0.16666666666666666,0.4901960784313726,4.791666666666666,0,14.901960784313726,0.8793103448275862,4.509803921568627,1.1764705882352942,0.85
2020-11-14,8.1,5.6,6.0,27.0,8.3,5.4,7,4,5,72.0,3,10,5,11,1,1,1.4,1.25,1.0714285714285714,5.674999999999999,1,12.857142857142858,0.691358024691358,4.821428571428572,0.7142857142857143,1.4
2022-07-07,6.0,8.9,4.5,19.0,7.5,7.5,9,7,2,100.0,0,10,3,7,0,0,1.2714285714285716,0.2857142857142857,0.5056179775280899,5.408333333333333,0,11.235955056179774,1.4833333333333334,2.134831460674157,0.7865168539325842,1.2714285714285716
2024-01-21,7.6,5.0,2.2,40.0,7.5,8.6,9,6,0,74.0,17,10,6,1,1,0,0.8333333333333334,0.0,0.44000000000000006,6.258333333333333,1,14.8,0.6578947368421053,8.0,1.2,0.8333333333333334
2021-12-21,7.3,8.9,4.9,32.0,8.4,6.5,6,6,4,98.0,17,10,1,12,0,1,1.4833333333333334,0.6666666666666666,0.550561797752809,5.816666666666666,1,11.01123595505618,1.2191780821917808,3.595505617977528,0.6741573033707865,1.4833333333333334
2020-07-28,4.8,1.9,5.7,21.0,6.2,4.2,5,5,4,50.0,14,6,1,7,0,0,0.38,0.8,3.0000000000000004,3.9749999999999996,0,26.315789473684212,0.3958333333333333,11.052631578947368,2.6315789473684212,0.38
2022-10-03,8.3,4.5,3.2,0.0,5.1,8.3,9,7,1,71.0,21,10,0,10,0,1,0.6428571428571429,0.14285714285714285,0.7111111111111111,5.425000000000001,1,15.777777777777779,0.5421686746987951,0.0,1.5555555555555556,0.6428571428571429
2024-05-25,6.7,5.4,3.7,47.0,8.8,7.8,10,6,1,86.0,7,10,5,5,1,1,0.9,0.16666666666666666,0.6851851851851851,6.216666666666667,0,15.925925925925926,0.8059701492537313,8.703703703703702,1.111111111111111,0.9
2023-12-31,6.4,8.0,7.7,0.0,5.7,5.1,5,1,6,94.0,1,10,6,12,1,1,8.0,6.0,0.9625,4.300000000000001,0,11.75,1.25,0.0,0.125,8.0
2023-11-24,6.8,5.4,6.2,27.0,6.4,6.7,6,2,3,80.0,10,10,4,11,0,1,2.7,1.5,1.1481481481481481,5.325,0,14.814814814814813,0.8285714285714285,5.0,0.37037037037037035,2.7
2022-02-03,3.9,6.0,7.2,5.0,4.3,4.9,4,6,4,79.0,1,10,3,2,0,0,1.0,0.6666666666666666,1.2,3.3166666666666664,0,13.166666666666666,1.5384615384615385,0.8333333333333334,1.0,1.0
2020-03-21,6.9,6.4,3.2,47.0,8.8,7.1,6,3,0,96.0,21,10,5,3,1,1,2.1333333333333333,0.0,0.5,6.091666666666667,0,15.0,0.927536231884058,7.34375,0.46875,2.1333333333333333
2024-04-09,4.5,8.3,3.3,11.0,5.0,5.9,7,2,4,91.0,5,10,1,4,0,1,4.15,2.0,0.3975903614457831,3.941666666666667,0,10.963855421686747,1.8444444444444446,1.325301204819277,0.24096385542168672,4.15
2021-12-22,7.8,8.4,1.1,54.0,8.3,8.9,6,2,3,100.0,17,10,2,12,0,1,4.2,1.5,0.13095238095238096,6.7,1,11.904761904761905,1.076923076923077,6.428571428571428,0.23809523809523808,4.2
2023-12-10,7.2,6.3,1.9,45.0,6.2,8.4,6,2,3,68.0,19,10,6,12,1,1,3.15,1.5,0.30158730158730157,5.825,1,10.793650793650794,0.875,7.142857142857143,0.31746031746031744,3.15
2022-03-27,8.9,8.2,2.2,44.0,7.3,7.3,10,3,2,100.0,19,10,6,3,1,1,2.733333333333333,0.6666666666666666,0.26829268292682934,6.241666666666666,1,12.195121951219512,0.9213483146067415,5.365853658536586,0.3658536585365854,2.733333333333333
2021-11-17,4.8,4.3,7.5,19.0,5.5,5.4,5,2,8,54.0,0,7,2,11,0,1,2.15,4.0,1.744186046511628,4.083333333333334,0,12.558139534883722,0.8958333333333334,4.4186046511627906,0.46511627906976744,2.15
2020-09-07,6.3,6.8,4.5,36.0,8.1,4.7,7,2,2,89.0,13,10,0,9,0,0,3.4,1.0,0.6617647058823529,5.074999999999999,0,13.088235294117647,1.0793650793650793,5.294117647058823,0.29411764705882354,3.4
2020-07-29,7.8,6.5,1.5,34.0,7.4,6.4,3,2,1,84.0,20,10,2,7,0,0,3.25,0.5,0.23076923076923078,5.683333333333334,1,12.923076923076923,0.8333333333333334,5.230769230769231,0.3076923076923077,3.25
2023-12-15,4.8,8.5,7.3,40.0,7.0,5.4,6,6,3,100.0,10,10,4,12,0,1,1.4166666666666667,0.5,0.8588235294117647,4.633333333333334,0,11.764705882352942,1.7708333333333335,4.705882352941177,0.7058823529411765,1.4166666666666667
2020-12-20,7.2,3.0,3.7,23.0,7.5,6.9,6,7,2,73.0,21,10,6,12,1,1,0.42857142857142855,0.2857142857142857,1.2333333333333334,5.591666666666667,1,24.333333333333332,0.41666666666666663,7.666666666666667,2.3333333333333335,0.42857142857142855
2020-08-12,7.0,3.7,5.0,39.0,8.1,8.2,6,1,3,63.0,21,10,2,8,0,0,3.7,3.0,1.3513513513513513,6.1499999999999995,1,17.027027027027025,0.5285714285714286,10.54054054054054,0.27027027027027023,3.7
2022-02-16,7.3,4.4,3.0,45.0,6.8,6.8,6,1,1,77.0,3,10,2,2,0,0,4.4,1.0,0.6818181818181818,5.6,1,17.5,0.6027397260273973,10.227272727272727,0.22727272727272727,4.4
2022-07-08,5.8,2.8,7.0,19.0,5.8,6.9,5,1,9,44.0,15,4,4,7,0,0,2.8,9.0,2.5,4.783333333333333,0,15.714285714285715,0.48275862068965514,6.7857142857142865,0.35714285714285715,2.8
2022-07-07,4.9,6.3,3.2,4.0,4.4,6.7,4,2,3,83.0,20,10,3,7,0,0,3.15,1.5,0.507936507936508,4.033333333333333,0,13.174603174603176,1.2857142857142856,0.6349206349206349,0.31746031746031744,3.15
2021-07-30,7.7,5.1,0.9,56.0,7.7,8.8,10,1,3,63.0,21,10,4,7,0,0,5.1,3.0,0.17647058823529413,6.5166666666666675,1,12.352941176470589,0.6623376623376622,10.980392156862745,0.19607843137254904,5.1
2021-02-15,8.3,6.5,4.5,26.0,9.3,7.1,7,6,1,91.0,5,10,0,2,0,0,1.0833333333333333,0.16666666666666666,0.6923076923076923,6.3916666666666675,1,14.0,0.7831325301204819,4.0,0.9230769230769231,1.0833333333333333
2024-04-16,6.9,3.0,10.5,22.0,5.1,4.9,4,4,9,43.0,20,6,1,4,0,1,0.75,2.25,3.5,4.408333333333333,0,14.333333333333334,0.43478260869565216,7.333333333333333,1.3333333333333333,0.75
2025-10-10,6.1,8.2,3.7,26.0,8.6,4.9,10,2,1,100.0,11,10,4,10,0,1,4.1,0.5,0.451219512195122,5.116666666666667,0,12.195121951219512,1.3442622950819672,3.1707317073170733,0.24390243902439027,4.1
2023-12-25,5.1,9.2,7.4,0.0,7.0,3.8,10,4,4,94.0,18,10,0,12,0,1,2.3,1.0,0.8043478260869567,3.9749999999999996,0,10.217391304347826,1.803921568627451,0.0,0.4347826086956522,2.3
2023-10-24,4.6,0.9,3.6,7.0,7.6,5.4,6,2,5,47.0,13,4,1,10,0,1,0.45,2.5,4.0,4.458333333333334,0,52.22222222222222,0.1956521739130435,7.777777777777778,2.2222222222222223,0.45
2021-01-21,7.5,5.8,2.8,0.0,6.4,6.2,4,1,3,84.0,12,10,3,1,0,0,5.8,3.0,0.48275862068965514,5.025,1,14.482758620689655,0.7733333333333333,0.0,0.1724137931034483,5.8
2021-07-02,8.8,4.4,5.6,46.0,8.7,7.2,7,3,4,57.0,2,10,4,7,0,0,1.4666666666666668,1.3333333333333333,1.2727272727272725,6.558333333333334,1,12.954545454545453,0.5,10.454545454545453,0.6818181818181818,1.4666666666666668
2022-04-20,5.3,7.6,3.4,15.0,6.0,4.2,9,3,5,89.0,25,10,2,4,0,1,2.533333333333333,1.6666666666666667,0.4473684210526316,4.0,0,11.710526315789474,1.4339622641509433,1.973684210526316,0.39473684210526316,2.533333333333333
2024-01-29,7.1,10.1,4.6,0.0,6.5,6.3,5,4,4,100.0,0,10,0,1,0,0,2.525,1.0,0.4554455445544554,4.975,1,9.900990099009901,1.4225352112676057,0.0,0.39603960396039606,2.525
2025-05-18,5.4,6.4,2.8,20.0,6.9,5.3,8,7,3,73.0,13,10,6,5,1,1,0.9142857142857144,0.42857142857142855,0.43749999999999994,5.325,0,11.40625,1.1851851851851851,3.125,1.09375,0.9142857142857144
2022-12-15,3.9,6.6,4.1,0.0,4.9,4.8,7,3,5,67.0,13,10,3,12,0,1,2.1999999999999997,1.6666666666666667,0.6212121212121212,3.4000000000000004,0,10.151515151515152,1.6923076923076923,0.0,0.4545454545454546,2.1999999999999997
2021-09-23,8.1,5.7,3.1,48.0,8.7,7.0,3,2,4,89.0,12,10,3,9,0,0,2.85,2.0,0.543859649122807,6.35,1,15.614035087719298,0.7037037037037037,8.421052631578947,0.3508771929824561,2.85
2024-08-15,6.8,6.8,3.5,4.0,6.0,5.4,8,1,4,72.0,9,10,3,8,0,0,6.8,4.0,0.5147058823529412,5.325,0,10.588235294117647,0.8285714285714285,0.5882352941176471,0.14705882352941177,6.8
2025-11-04,6.8,7.1,6.2,48.0,6.4,7.1,7,7,4,80.0,7,10,1,11,0,1,1.0142857142857142,0.5714285714285714,0.8732394366197184,5.475,0,11.267605633802818,1.0441176470588236,6.760563380281691,0.9859154929577465,1.0142857142857142
2020-11-05,6.8,7.6,2.0,29.0,7.4,9.0,9,4,1,100.0,11,10,3,11,0,1,1.9,0.25,0.2631578947368421,6.041666666666666,0,13.157894736842106,1.1176470588235294,3.8157894736842106,0.5263157894736842,1.9
2025-05-27,6.2,6.2,3.0,25.0,5.7,6.7,7,2,1,92.0,8,10,1,5,0,1,3.1,0.5,0.48387096774193544,4.858333333333333,0,14.838709677419354,1.0,4.032258064516129,0.3225806451612903,3.1
2023-12-24,5.0,9.1,3.7,12.0,5.5,5.6,6,3,5,100.0,0,10,6,12,1,1,3.033333333333333,1.6666666666666667,0.40659340659340665,4.125,0,10.989010989010989,1.8199999999999998,1.3186813186813187,0.32967032967032966,3.033333333333333
2022-01-04,6.0,7.7,4.4,19.0,6.5,6.8,8,3,2,88.0,3,10,1,1,0,0,2.566666666666667,0.6666666666666666,0.5714285714285715,4.983333333333333,0,11.428571428571429,1.2833333333333334,2.4675324675324677,0.38961038961038963,2.566666666666667
2020-12-12,8.0,7.7,2.3,35.0,7.9,6.3,7,7,0,99.0,25,10,5,12,1,1,1.1,0.0,0.2987012987012987,5.841666666666667,1,12.857142857142858,0.9625,4.545454545454545,0.9090909090909091,1.1
2022-07-23,6.9,6.1,1.3,56.0,5.7,7.5,9,6,1,77.0,7,10,5,7,1,0,1.0166666666666666,0.16666666666666666,0.21311475409836067,5.491666666666667,0,12.622950819672132,0.8840579710144927,9.18032786885246,0.9836065573770493,1.0166666666666666
2020-06-10,7.5,4.9,3.6,15.0,5.9,7.5,9,2,3,76.0,21,10,2,6,0,0,2.45,1.5,0.7346938775510203,5.35,1,15.510204081632653,0.6533333333333334,3.061224489795918,0.4081632653061224,2.45
2021-09-30,5.7,3.8,7.4,11.0,7.5,7.4,8,3,4,59.0,22,8,3,9,0,0,1.2666666666666666,1.3333333333333333,1.9473684210526319,5.241666666666667,0,15.526315789473685,0.6666666666666666,2.8947368421052633,0.7894736842105263,1.2666666666666666
2020-08-10,7.6,6.4,3.6,40.0,7.9,7.5,6,3,2,82.0,8,10,0,8,0,0,2.1333333333333333,0.6666666666666666,0.5625,6.083333333333333,1,12.8125,0.8421052631578948,6.25,0.46875,2.1333333333333333
2021-10-16,7.8,5.4,3.8,38.0,7.5,5.6,7,7,1,74.0,9,10,5,10,1,1,0.7714285714285715,0.14285714285714285,0.7037037037037036,5.541666666666666,1,13.703703703703702,0.6923076923076924,7.037037037037036,1.2962962962962963,0.7714285714285715
2021-01-24,5.2,7.0,4.4,20.0,6.5,7.2,9,7,4,84.0,18,10,6,1,1,0,1.0,0.5714285714285714,0.6285714285714287,4.891666666666667,0,12.0,1.346153846153846,2.857142857142857,1.0,1.0
