date,sleep_hours,study_hours,screen_time,exercise_minutes,mood_score,energy_level,task_difficulty,study_sessions,distractions,goal_completion,subject,productivity_rating
2020-09-21,8.2,5.1,4.7,58.0,7.5,7.2,8,6,1,90.0,Data Structures,10
2023-02-24,7.9,4.1,3.4,61.0,7.6,8.3,8,7,3,57.0,Electronics,10
2023-06-09,5.3,5.4,15.808300476791832,13.0,7.1,6.9,6,3,2,86.0,Physics,10
2024-06-15,6.9,6.6,2.7,47.0,10.0,6.2,3,4,0,100.0,Current Affairs,10
2020-09-06,6.0,6.9,4.6,33.0,6.0,,6,2,3,83.0,Geography,10
2022-02-04,6.5,3.3,6.7,16.0,7.0,6.8,7,7,9,50.0,Programming,7
2021-08-27,7.5,6.4,1.8,45.0,9.1,7.7,5,2,1,83.0,Project Work,10
2021-03-15,8.8,7.7,4.7,47.0,9.1,8.2,8,2,2,100.0,Database Systems,10
2022-07-26,8.4,9.8,2.5,16.0,7.6,6.8,6,5,2,100.0,Biology,10
2022-01-21,,10.7,4.1,4.0,7.3,5.9,5,6,3,100.0,Political Science,10
2023-02-19,6.2,7.7,14.375270567355036,24.0,6.7,5.2,8,6,5,75.0,Computer Networks,10
2022-05-01,8.9,5.4,4.4,97.0,9.4,9.8,9,4,0,81.0,Operating Systems,10
2020-09-10,6.6,2.6,5.4,11.0,5.4,7.2,7,1,6,34.0,Research,8
2020-08-20,5.0,8.0,2.9,8.0,5.3,6.9,7,2,2,100.0,Research,10
2021-11-03,4.0,5.4,5.3,26.0,4.3,4.2,7,7,7,67.0,History,7
2021-11-17,7.5,3.4,12.7,20.0,7.2,6.4,4,4,7,55.0,English,8
2022-10-18,6.1,4.1,5.1,32.0,8.7,5.4,8,4,1,89.0,Machine Learning,10
2024-11-08,5.9,6.1,3.2,10.0,7.2,4.6,8,1,3,82.0,Reasoning,10
2020-11-25,,5.1,5.4,33.0,6.8,7.1,9,2,1,72.0,Operating Systems,10
2021-05-18,7.8,8.7,2.3,,6.0,7.2,9,3,0,100.0,Physics,10
2021-02-10,8.1,3.2,4.5,18.0,7.8,8.1,8,7,4,55.0,Data Structures,10
2024-01-19,6.7,8.9,4.5,10.0,6.8,7.9,6,5,4,94.0,Economics,10
2020-02-03,5.6,1.9,9.3,21.0,5.4,7.5,4,1,5,38.0,Geography,8
2022-05-08,7.1,7.4,6.1,35.0,5.9,8.1,6,2,4,84.0,Current Affairs,10
2025-05-19,5.6,8.7,5.0,23.0,7.6,7.3,8,2,3,100.0,Data Structures,10
2021-12-25,8.7,7.2,1.4,48.0,7.8,9.5,8,5,3,90.0,Machine Learning,10
2025-08-19,7.3,3.9,5.2,25.0,7.2,7.6,8,5,2,59.0,Operating Systems,10
2025-10-25,7.9,5.1,1.3,38.0,8.7,9.4,6,1,1,73.0,Database Systems,10
2024-08-13,9.2,8.4,1.7,24.0,7.5,6.6,6,3,2,99.0,Reasoning,10
2021-01-21,5.8,4.8,3.2,44.0,7.1,5.9,8,7,2,76.0,Quantitative Aptitude,10
2022-03-25,6.6,8.1,3.7,30.0,7.2,7.8,3,6,4,90.0,Current Affairs,10
2021-10-15,7.7,7.3,1.0,31.0,8.8,6.6,10,7,0,100.0,Operating Systems,10
2025-04-18,8.6,6.3,1.9,48.0,8.6,8.6,7,3,0,99.0,Mathematics,10
2023-11-14,4.3,10.9,2.2,5.0,6.9,5.8,5,7,6,100.0,Economics,10
2020-12-17,7.2,6.7,4.9,71.0,6.9,7.0,7,6,3,90.0,Mathematics,10
2024-07-29,4.4,2.7,7.5,6.0,6.3,5.4,10,6,3,56.0,Machine Learning,8
2020-05-04,5.8,3.6,5.3,9.0,5.5,5.6,7,4,9,56.0,Electronics,6
2024-12-21,6.8,4.9,4.7,37.0,6.4,4.5,10,5,4,78.0,Machine Learning,10
2024-05-20,6.2,8.8,3.0,62.0,5.8,7.0,5,4,3,100.0,Geography,10
2023-04-06,6.6,7.1,2.5,23.0,7.2,7.8,9,7,5,89.0,Computer Science,10
2021-12-31,7.3,9.1,3.7,48.0,7.1,9.8,10,7,1,100.0,Research,10
2025-09-22,8.3,6.7,2.2,28.0,7.3,6.8,6,7,1,96.0,Chemistry,10
2024-05-13,2.0,7.3,2.7,0.0,5.3,5.6,7,6,4,90.0,Computer Science,9
2023-06-08,5.1,6.0,4.0,4.0,5.8,5.2,4,2,3,80.0,Business Studies,10
2020-08-12,5.4,11.9,4.9,31.0,5.6,7.1,10,3,5,100.0,Data Structures,10
2023-03-01,6.8,4.9,3.1,24.0,6.7,7.8,9,4,1,86.0,Data Structures,10
2024-06-05,6.7,2.7,4.9,18.0,6.9,5.9,9,5,5,50.0,Research,9
2025-09-28,7.3,4.8,6.9,17.0,6.3,6.7,9,4,3,73.0,Physics,10
2025-07-19,6.8,6.7,2.0,58.0,6.0,8.5,9,4,3,97.0,Engineering Mathematics,10
2020-07-30,7.2,5.3,5.1,,8.2,7.0,6,4,2,74.0,Project Work,10
2025-02-14,3.8,11.4,5.1,31.0,5.7,5.6,5,6,2,100.0,History,10
2020-09-08,4.8,3.1,5.1,30.0,8.1,6.1,7,1,2,55.0,Database Systems,10
2020-02-04,8.2,2.2,5.7,18.0,4.3,8.6,10,7,10,44.0,Mathematics,5
2024-03-10,4.9,7.5,4.7,18.0,8.0,7.2,9,6,2,100.0,Machine Learning,10
2020-01-22,5.1,6.8,2.2,13.0,7.2,5.7,10,7,3,89.0,Computer Networks,10
2020-08-31,8.5,6.7,3.5,40.0,7.9,6.7,6,2,4,87.0,Mathematics,10
2023-10-03,7.9,5.8,3.9,9.0,7.3,7.3,4,1,3,57.0,Geography,10
2023-04-02,,6.8,5.2,57.0,8.7,5.1,10,2,3,89.0,Operating Systems,10
2021-07-07,3.8,9.2,5.0,28.0,5.0,5.3,6,2,5,91.0,Current Affairs,10
2022-10-04,6.1,2.1,5.8,17.0,6.1,5.3,6,6,9,40.0,Chemistry,6
2021-01-29,7.8,1.6,6.8,3.0,4.6,6.5,5,5,6,42.0,Programming,6
2025-07-19,5.7,2.7,3.0,11.0,7.8,5.5,6,4,5,52.0,Data Structures,9
2020-09-07,4.4,8.7,5.1,10.0,5.4,4.8,7,2,3,100.0,Physics,10
2024-02-20,7.4,4.9,1.9,13.0,7.9,7.5,8,4,3,83.0,Project Work,10
2020-01-09,6.2,5.0,4.7,26.0,7.5,6.7,8,4,4,68.0,Computer Networks,10
2025-01-07,6.7,5.8,5.0,34.0,5.8,6.6,10,6,2,77.0,Electronics,10
2021-12-02,5.1,7.9,4.7,8.0,4.5,4.7,8,5,4,97.0,Mathematics,10
2024-07-24,4.7,9.1,4.3,9.0,6.3,5.1,6,1,4,91.0,Economics,10
2022-01-31,6.8,6.4,3.8,54.0,7.5,5.9,4,2,4,74.0,English,10
2020-11-14,7.4,6.4,6.2,57.0,6.9,8.3,7,6,4,79.0,Electronics,10
2021-02-10,6.6,5.7,0.6,50.0,,7.8,10,3,2,81.0,Computer Networks,10
2020-04-29,8.8,8.2,6.2,28.0,7.9,8.4,9,4,5,97.0,Mathematics,10
2020-05-26,6.3,4.0,4.7,13.0,5.1,8.5,3,5,7,51.0,Geography,10
2025-01-16,7.7,4.2,3.1,28.0,8.0,8.2,8,3,3,74.0,Data Structures,10
2023-02-08,6.6,2.8,4.6,31.0,6.9,7.0,7,6,1,58.0,Data Structures,10
2022-03-11,9.8,6.0,2.8,86.0,10.0,9.2,9,6,2,92.0,Research,10
2022-06-27,6.1,7.6,3.3,0.0,6.2,7.6,3,5,4,100.0,Business Studies,10
2024-09-12,6.7,6.2,4.7,17.0,8.1,6.8,10,1,1,92.0,Physics,10
2020-05-05,8.0,6.5,4.6,50.0,8.3,6.5,8,5,4,77.0,Mathematics,10
2025-10-19,5.4,6.9,6.6,17.0,7.6,6.3,4,3,1,100.0,Economics,10
2022-10-28,8.3,8.2,3.2,38.0,7.8,7.8,7,1,3,93.0,Business Studies,10
2024-09-29,8.4,6.3,1.1,48.0,10.0,8.6,7,4,0,87.0,History,10
2021-11-21,7.7,5.4,4.7,50.0,5.6,7.0,9,1,4,77.0,Chemistry,10
2020-09-16,,7.5,4.5,14.0,5.4,6.7,9,2,7,86.0,Programming,10
2021-11-30,7.2,3.1,6.4,7.0,5.9,6.9,4,3,8,45.0,History,9
2021-09-30,7.1,5.6,3.0,45.0,7.9,5.7,5,3,4,83.0,English,10
2023-08-19,6.5,6.3,2.4,51.0,8.5,6.3,7,4,0,100.0,Quantitative Aptitude,10
2020-03-25,4.0,1.3,6.4,6.0,4.8,6.6,7,2,3,47.0,Physics,6
2022-06-11,5.1,2.5,8.4,47.0,5.9,5.6,9,7,8,30.0,Electronics,4
2024-02-26,4.7,6.7,3.9,21.0,5.0,4.7,8,6,2,85.0,Biology,10
2023-07-22,6.6,6.2,4.2,17.0,7.1,6.8,6,4,1,88.0,Programming,10
2023-10-24,5.0,10.7,3.2,23.0,7.5,4.8,5,5,2,100.0,Current Affairs,10
2024-07-18,6.1,6.6,4.4,47.0,8.9,7.6,8,7,1,94.0,Economics,10
2025-07-20,8.0,6.0,6.2,17.0,6.2,7.4,3,6,4,73.0,English,10
2022-02-15,7.9,3.6,4.6,32.0,8.1,8.5,3,7,10,43.0,English,7
2021-05-01,6.4,9.0,6.3,42.0,6.7,6.2,7,3,1,92.0,Physics,10
2025-05-19,4.8,10.5,5.8,10.0,5.2,6.2,8,4,5,100.0,Computer Networks,10
2020-09-20,7.6,5.7,3.8,72.0,7.6,7.4,6,3,2,86.0,Computer Networks,10
2023-01-17,,6.2,3.4,32.0,8.1,6.7,8,5,1,80.0,Engineering Mathematics,10
2020-12-26,7.2,6.6,3.3,49.0,7.9,7.2,3,2,3,78.0,English,10
2024-01-30,4.2,6.8,4.8,17.0,5.8,5.8,5,4,3,84.0,English,10
2024-06-04,7.7,6.5,5.9,23.0,7.1,7.1,6,2,5,80.0,Engineering Mathematics,10
2024-11-16,6.9,6.9,2.5,74.0,9.4,7.5,7,7,1,92.0,History,10
2021-03-23,8.0,7.4,2.5,47.0,7.2,6.4,9,3,3,90.0,Electronics,10
2021-06-04,6.6,10.5,4.6,19.0,6.6,7.5,2,4,3,100.0,English,10
2023-04-11,6.8,12.0,4.3,0.0,7.8,5.0,3,3,5,100.0,Political Science,10
2022-09-11,4.9,4.5,4.1,7.0,5.3,6.0,2,3,4,63.0,English,10
2020-12-06,6.1,5.2,6.4,39.0,6.4,5.7,3,1,3,68.0,English,10
2024-11-20,7.2,3.5,3.0,24.0,6.9,7.2,5,5,3,54.0,Current Affairs,10
2025-01-09,7.3,3.5,4.3,46.0,6.3,6.8,7,1,1,53.0,Engineering Mathematics,10
2024-01-10,6.1,1.0,1.4,10.0,6.9,6.7,9,3,3,31.0,Machine Learning,6
2023-07-14,8.0,3.0,2.9,0.0,6.8,7.6,7,1,4,48.0,Engineering Mathematics,10
2023-04-15,6.9,7.7,5.5,22.0,,,6,7,1,100.0,English,10
2023-07-23,7.1,3.4,10.5,32.0,5.4,6.2,9,3,10,46.0,Computer Networks,6
2021-12-19,6.3,4.0,2.8,,7.7,6.4,6,2,4,69.0,Exam Revision,10
2021-08-28,8.0,2.6,7.6,32.0,7.3,8.0,5,1,2,68.0,Quantitative Aptitude,10
2020-01-14,7.2,5.5,2.9,45.0,6.8,5.1,9,4,2,84.0,Accountancy,10
2020-01-07,8.0,2.8,2.7,47.0,7.0,8.5,10,2,1,50.0,Machine Learning,10
2020-05-27,6.9,5.4,9.5,32.0,5.6,7.1,10,2,7,66.0,Electronics,8
2021-08-06,5.7,7.4,1.8,11.0,7.4,6.7,8,2,3,94.0,Mathematics,10
2021-11-29,5.7,8.4,2.3,5.0,5.5,7.3,10,7,3,89.0,Data Structures,10
2023-06-13,8.6,4.1,3.4,30.0,8.6,7.8,7,1,3,69.0,Operating Systems,10
2020-05-30,7.2,6.5,6.8,47.0,8.1,8.7,8,2,1,100.0,Exam Revision,10
2023-07-14,6.1,4.7,4.5,31.0,7.3,8.2,5,4,5,73.0,Geography,10
2021-06-23,6.3,4.6,2.8,50.0,8.7,6.9,5,5,5,49.0,Accountancy,10
2025-03-10,8.2,2.9,3.3,44.0,10.0,8.9,9,3,2,60.0,Research,10
2025-11-30,5.3,3.4,9.9,18.0,7.2,5.3,6,5,10,53.0,Operating Systems,6
2023-10-30,8.6,7.4,4.4,41.0,7.4,8.2,5,2,3,90.0,Economics,10
2020-04-23,6.5,6.5,3.4,37.0,6.5,8.9,9,7,5,89.0,Mathematics,10
2020-09-20,7.0,4.0,4.8,38.0,6.9,6.5,7,1,4,59.0,Biology,8
2025-03-01,7.7,6.6,6.6,41.0,7.5,5.7,8,5,3,90.0,Computer Science,10
2024-01-06,4.1,8.6,8.3,17.0,4.9,6.2,8,2,3,97.0,Database Systems,10
2023-04-17,6.5,3.8,8.4,14.0,5.0,6.8,7,3,5,45.0,Reasoning,6
2022-01-05,4.9,2.8,7.1,9.0,4.8,6.1,6,4,8,45.0,Operating Systems,8
2024-03-29,5.6,7.2,4.9,47.0,5.6,5.4,7,7,5,84.0,Electronics,10
2024-02-15,8.6,7.8,4.7,74.0,9.2,7.1,4,5,1,100.0,Geography,10
2023-07-19,7.3,3.2,9.0,36.0,5.5,7.9,6,4,10,38.0,English,6
2023-11-10,5.5,9.0,4.7,16.0,5.8,8.2,9,4,3,95.0,Accountancy,10
2023-10-22,6.9,3.6,10.7,34.0,6.5,5.8,4,4,6,48.0,History,7
2020-06-01,5.1,7.3,5.2,10.0,6.9,7.6,6,2,5,85.0,Operating Systems,10
2022-05-31,6.3,10.4,4.4,13.0,6.2,7.3,10,6,5,100.0,Engineering Mathematics,10
2021-12-16,6.2,6.1,5.1,30.0,7.6,,6,2,1,83.0,Mathematics,10
2023-02-14,6.1,3.1,4.1,24.0,6.2,6.7,8,7,1,68.0,Reasoning,10
2020-03-09,8.1,7.7,2.5,38.0,7.5,8.6,3,1,1,100.0,Exam Revision,10
2022-03-01,5.9,7.1,1.2,41.0,6.5,7.7,10,3,5,85.0,Mathematics,10
2021-06-23,7.4,6.5,7.1,21.0,7.4,6.8,5,1,2,89.0,Programming,10
2021-08-17,4.5,5.8,5.2,7.0,5.6,5.1,6,7,3,94.0,Engineering Mathematics,10
2020-04-27,5.5,9.4,3.3,30.0,5.5,6.0,8,6,3,100.0,Project Work,10
2022-10-08,6.7,5.4,5.0,16.0,6.6,6.7,8,2,4,82.0,Economics,10
2025-06-01,6.7,1.3,10.6,17.0,6.1,,9,2,6,48.0,Machine Learning,5
2023-04-06,6.6,12.0,4.7,12.0,,,6,7,2,100.0,History,10
2023-01-25,6.3,3.7,4.8,43.0,7.4,6.1,3,7,1,75.0,Political Science,10
2023-05-11,6.9,3.6,6.7,22.0,5.4,7.3,7,6,5,67.0,Mathematics,8
2025-04-05,6.9,7.9,2.1,41.0,7.3,9.3,5,1,5,100.0,Political Science,10
2020-11-17,5.5,5.4,3.5,15.0,6.5,7.0,8,1,3,76.0,Physics,10
2020-08-29,6.8,2.0,13.5,12.0,5.6,4.2,9,3,9,35.0,Mathematics,1
2022-07-07,5.9,9.1,15.617624822623954,11.0,5.9,6.7,7,6,5,97.0,Programming,10
2022-08-08,5.9,2.4,4.1,0.0,7.0,6.2,7,2,9,24.0,Reasoning,6
2021-07-05,5.0,5.8,4.9,18.0,5.0,7.4,6,5,4,71.0,Data Structures,10
2023-01-16,7.9,7.1,1.9,66.0,8.2,8.0,5,2,0,98.0,History,10
2021-02-04,6.2,6.7,3.3,13.0,6.8,5.6,6,1,3,100.0,Biology,10
2021-08-28,4.2,7.5,1.4,13.0,6.2,5.3,7,2,5,88.0,Quantitative Aptitude,10
2024-05-02,,3.6,9.5,25.0,6.1,8.8,7,7,8,58.0,Research,10
2025-01-06,7.3,7.9,4.7,14.0,5.5,7.2,6,1,5,87.0,Data Structures,10
2022-08-06,8.1,5.6,3.3,63.0,9.6,10.0,5,2,4,78.0,Biology,10
2021-03-18,7.4,5.9,11.6,45.0,6.9,5.5,5,1,8,73.0,Chemistry,9
2020-01-17,4.1,4.8,6.9,0.0,7.4,5.6,5,2,3,75.0,Computer Science,10
2020-12-24,6.8,2.3,5.5,31.0,,7.5,10,6,9,37.0,Electronics,6
2025-08-15,7.8,3.7,3.0,28.0,5.9,8.6,8,1,1,58.0,Computer Networks,10
2020-02-18,8.5,6.0,3.1,54.0,8.0,7.2,4,1,2,90.0,Project Work,10
2022-08-15,7.1,8.1,3.1,47.0,7.0,7.5,4,6,0,97.0,Project Work,10
2021-12-09,8.0,6.1,13.59828885787292,19.0,6.3,6.6,9,6,4,80.0,Electronics,10
2022-08-05,6.6,2.6,8.5,17.0,3.9,5.9,6,7,9,29.0,Geography,4
2020-01-26,9.1,5.7,3.2,51.0,7.7,8.6,6,3,3,89.0,Economics,10
2024-12-21,6.7,5.8,4.0,3.0,6.8,7.8,6,2,4,74.0,Business Studies,10
2024-04-24,8.3,3.6,11.9,20.0,5.6,7.7,6,1,6,61.0,Electronics,7
2022-02-14,5.7,3.4,10.1,28.0,4.5,3.9,10,6,10,40.0,Research,4
2024-06-06,7.1,8.5,0.8,37.0,6.4,7.4,7,2,1,100.0,Mathematics,10
2021-01-24,6.9,6.2,0.5,47.0,6.8,8.6,7,1,1,99.0,Business Studies,10
2023-07-10,7.2,7.3,3.2,6.0,7.1,6.7,5,6,5,88.0,Biology,10
2022-02-13,6.4,2.9,7.4,22.0,5.9,7.5,6,3,1,63.0,Current Affairs,9
2020-03-07,8.2,2.9,10.7,33.0,5.9,9.2,7,2,5,38.0,Machine Learning,10
2020-05-05,7.1,4.5,5.5,5.0,6.1,6.6,10,7,4,60.0,Machine Learning,10
2025-09-04,,7.2,2.6,38.0,8.4,8.1,8,2,2,96.0,Physics,10
2022-01-12,6.5,5.4,2.6,23.0,8.5,8.1,10,4,3,75.0,Data Structures,10
2020-05-29,6.5,1.1,7.8,,5.9,6.1,8,1,8,42.0,Machine Learning,4
2025-10-29,5.2,5.7,4.7,40.0,6.8,6.7,9,5,4,70.0,Programming,10
2022-01-14,4.1,10.0,3.5,12.0,5.4,5.3,5,3,4,100.0,Chemistry,10
2022-06-19,7.8,4.6,4.4,14.0,8.1,7.7,6,2,2,76.0,Current Affairs,10
2021-04-01,5.7,3.5,5.6,15.0,6.8,6.7,6,2,9,48.0,Business Studies,8
2021-12-08,5.8,7.3,3.4,43.0,7.6,7.4,10,4,3,91.0,Data Structures,10
2023-06-15,7.7,3.9,3.7,21.0,6.3,7.0,8,7,1,58.0,Project Work,10
2022-10-18,5.6,8.1,3.3,73.0,9.8,7.7,7,2,4,97.0,Economics,10
2020-10-13,5.7,10.6,14.072851318941826,16.0,7.1,6.4,5,4,4,100.0,Programming,10
2021-10-15,6.6,5.0,7.7,26.0,6.7,7.8,7,7,6,67.0,Physics,10
2023-07-21,7.8,1.7,7.9,20.0,7.2,8.4,6,4,5,37.0,Data Structures,9
2025-08-14,6.8,1.7,9.9,17.0,5.4,6.6,7,5,6,43.0,Computer Science,5
2025-03-18,4.3,4.5,5.5,20.0,,3.4,6,4,7,43.0,Current Affairs,8
2021-09-12,6.4,1.6,10.6,12.0,5.7,6.5,6,6,6,40.0,Political Science,6
2023-04-01,5.8,8.7,4.7,13.0,6.2,6.1,7,1,5,100.0,Physics,10
2022-01-15,7.9,2.2,7.8,9.0,6.0,6.6,6,3,10,37.0,Mathematics,5
2021-05-07,6.3,7.7,4.7,0.0,7.9,4.3,6,6,3,100.0,Quantitative Aptitude,10
2024-02-27,8.9,1.8,9.8,23.0,6.0,7.8,8,3,7,23.0,Project Work,7
2024-11-01,7.5,4.8,5.2,23.0,7.4,6.6,3,4,2,75.0,Political Science,10
2025-07-12,6.7,7.5,4.7,41.0,7.4,5.9,8,6,4,77.0,Accountancy,10
2022-11-09,5.9,4.0,4.1,29.0,6.8,5.9,8,1,5,73.0,Operating Systems,9
2024-12-28,7.7,6.8,1.5,45.0,8.1,7.6,7,2,0,93.0,Physics,10
2025-05-19,6.7,3.4,6.8,32.0,8.3,7.0,9,4,9,81.0,Mathematics,10
2020-03-12,8.3,6.7,3.8,7.0,6.8,7.7,8,2,5,80.0,Project Work,10
2021-11-02,4.8,4.3,5.7,14.0,5.5,5.3,5,2,7,65.0,Current Affairs,9
2021-01-17,6.2,3.6,14.0,35.0,8.3,8.0,8,2,5,54.0,Computer Networks,10
2024-08-19,9.0,4.6,3.8,53.0,8.8,7.5,7,3,4,82.0,Electronics,10
2021-01-20,7.3,2.4,5.5,29.0,6.1,8.2,7,4,1,65.0,Operating Systems,9
2022-11-08,6.7,4.1,6.1,18.0,7.8,6.7,6,3,3,56.0,Business Studies,9
2022-04-03,6.0,4.0,6.2,43.0,5.7,6.6,7,6,5,58.0,Project Work,9
2020-12-19,7.2,6.6,2.4,33.0,8.2,7.3,9,1,2,76.0,Machine Learning,10
2021-06-04,6.3,9.7,4.3,17.0,6.6,5.0,5,3,3,100.0,Computer Science,10
2024-12-23,6.7,4.6,9.3,16.0,5.2,4.9,10,5,10,52.0,Data Structures,4
2025-10-28,,5.7,2.2,,6.9,8.2,5,4,5,70.0,Exam Revision,10
2020-09-07,8.3,4.6,5.7,23.0,6.6,4.9,7,6,2,58.0,Biology,10
2021-09-15,8.4,4.0,3.1,28.0,7.3,7.1,5,5,5,59.0,Geography,10
2021-06-02,6.7,2.9,7.0,23.0,6.9,7.2,8,6,7,60.0,Engineering Mathematics,7
2022-05-28,7.9,7.8,6.1,15.0,8.1,7.6,6,3,2,100.0,Current Affairs,10
2025-01-22,6.4,6.6,1.0,1.0,6.7,7.0,5,6,0,79.0,Current Affairs,10
2023-07-06,8.3,4.9,1.3,45.0,10.0,8.7,9,6,3,82.0,Computer Networks,10
2021-07-30,6.9,7.1,0.5,7.0,4.2,7.1,5,6,0,83.0,Computer Science,10
2022-01-05,5.9,4.5,9.0,15.0,5.6,6.5,10,5,8,64.0,Engineering Mathematics,6
2024-11-16,8.1,1.5,3.9,6.0,8.6,7.0,6,1,3,49.0,Physics,9
2025-08-28,5.4,9.1,5.2,16.0,7.5,6.5,9,1,2,100.0,Data Structures,10
2020-08-12,6.7,9.2,4.3,40.0,7.9,7.8,2,2,3,100.0,Current Affairs,10
2025-04-30,7.7,4.5,13.739133939737346,26.0,7.2,8.9,10,2,4,55.0,Physics,10
2021-11-08,6.2,2.7,5.5,26.0,,6.9,10,1,5,46.0,Operating Systems,8
2020-07-05,,4.2,6.1,,6.6,5.5,5,1,6,63.0,Reasoning,8
2021-02-02,6.4,4.6,4.7,21.0,5.9,5.0,9,3,5,81.0,Computer Science,9
2024-04-18,6.5,8.4,4.2,,8.0,5.8,7,2,5,93.0,Data Structures,10
2021-12-03,6.3,6.2,8.9,1.0,8.0,4.9,6,7,4,90.0,Business Studies,9
2021-08-19,7.8,2.9,3.5,39.0,6.7,6.5,9,4,3,48.0,Quantitative Aptitude,8
2023-07-10,6.3,7.6,4.6,2.0,6.8,6.8,10,3,2,100.0,Machine Learning,10
2020-02-06,6.7,6.0,3.6,3.0,8.8,5.4,6,3,2,100.0,Electronics,10
2020-08-07,5.3,1.3,6.2,36.0,5.8,6.7,10,2,7,27.0,Physics,7
2021-03-05,6.7,10.9,3.2,22.0,7.7,7.0,9,3,3,100.0,Operating Systems,10
2021-03-17,6.7,9.9,4.9,14.0,6.0,7.0,7,2,2,100.0,Exam Revision,10
2024-01-09,7.2,4.0,5.1,50.0,6.9,6.9,7,1,5,65.0,Operating Systems,9
2022-10-05,6.5,6.6,6.0,31.0,6.5,4.2,8,2,5,97.0,Physics,10
2021-01-02,5.4,6.8,5.4,0.0,4.4,4.5,6,2,3,74.0,Research,9
2020-01-23,6.9,3.2,5.0,31.0,7.2,6.5,4,2,4,70.0,Reasoning,10
2023-09-24,3.9,0.7,10.7,12.0,5.3,6.3,10,7,5,21.0,Machine Learning,4
2024-09-04,7.5,7.3,1.9,55.0,8.8,7.1,9,7,0,99.0,Accountancy,10
2021-12-25,3.1,5.8,5.8,1.0,4.4,4.4,9,7,7,80.0,Operating Systems,8
2025-10-11,6.6,10.1,5.3,1.0,8.5,4.9,6,3,4,100.0,Data Structures,10
2022-07-21,7.1,11.4,4.7,9.0,7.3,6.3,9,2,4,100.0,Physics,10
2023-07-30,7.4,6.6,3.2,44.0,5.9,6.3,8,7,3,91.0,Reasoning,10
2021-07-02,4.2,3.8,2.4,7.0,3.7,6.0,10,4,4,48.0,Operating Systems,9
2024-06-29,9.1,6.9,3.3,52.0,7.4,8.9,6,4,1,88.0,English,10
2025-11-16,5.5,8.2,6.1,0.0,5.3,5.4,6,6,7,68.0,Mathematics,9
2023-10-22,7.0,3.8,7.3,33.0,7.1,8.1,5,2,6,72.0,Quantitative Aptitude,10
2025-07-31,6.8,6.0,2.9,16.0,6.9,6.6,6,2,3,72.0,Mathematics,10
2023-11-08,6.1,3.9,7.3,58.0,8.5,6.7,6,7,3,66.0,Current Affairs,10
2022-01-31,8.0,5.5,0.5,35.0,6.5,9.8,7,6,1,75.0,Computer Science,10
2025-01-25,7.3,4.2,13.193533052441964,39.0,5.8,5.8,4,7,5,59.0,Project Work,10
2022-03-26,5.3,4.8,3.4,0.0,5.3,7.8,8,7,3,52.0,Economics,10
2021-03-23,8.2,2.3,4.6,0.0,7.1,8.8,2,6,2,45.0,English,10
2020-03-08,6.6,1.9,5.0,13.0,6.8,6.1,7,6,2,59.0,Project Work,8
2023-11-20,7.3,10.4,7.7,22.0,7.5,5.9,3,4,5,100.0,Business Studies,10
2022-04-20,4.1,2.8,9.7,24.0,5.1,4.7,4,2,9,38.0,English,3
2020-09-05,4.7,1.8,3.7,14.0,4.9,6.8,10,7,3,34.0,Physics,6
2023-02-16,6.7,6.9,3.6,36.0,7.0,6.5,10,1,4,90.0,Computer Networks,10
2025-11-29,7.2,7.6,1.8,34.0,8.4,6.6,10,6,3,100.0,Operating Systems,10
2022-11-08,8.4,6.5,7.6,11.0,7.0,9.1,8,7,5,87.0,Exam Revision,10
2024-11-08,7.5,3.1,4.4,34.0,6.4,6.8,7,7,5,51.0,Reasoning,10
2023-02-11,5.8,8.9,2.8,27.0,7.8,6.5,7,1,4,81.0,Operating Systems,10
2025-09-04,5.9,5.9,4.3,21.0,4.7,7.6,3,5,5,74.0,Current Affairs,10
2023-02-16,7.8,3.6,4.3,,7.6,5.4,5,1,1,60.0,Political Science,9
2023-12-23,6.0,8.3,4.8,14.0,8.0,5.6,7,2,3,91.0,Machine Learning,10
2023-07-02,7.1,6.0,4.0,43.0,7.9,7.3,9,2,0,84.0,Computer Networks,10
2023-10-17,6.5,2.6,8.3,16.0,6.5,5.8,4,2,6,55.0,Geography,7
2021-05-20,5.3,3.6,5.6,12.0,5.3,6.2,8,6,10,53.0,Operating Systems,6
2023-11-09,4.9,6.0,2.2,74.0,8.0,7.4,6,4,3,88.0,Geography,10
2022-07-31,6.5,7.1,5.3,35.0,4.8,5.6,7,4,2,81.0,Political Science,10
2020-09-17,7.0,8.7,4.5,23.0,7.0,8.7,4,7,3,100.0,Current Affairs,10
2022-11-06,6.8,6.2,3.1,14.0,6.6,7.7,7,6,2,100.0,Reasoning,10
2020-04-27,9.7,5.6,3.5,15.0,5.9,8.9,8,3,1,83.0,Computer Science,10
2023-03-19,6.3,4.3,6.5,21.0,8.7,6.3,8,5,1,60.0,Computer Science,10
2021-04-02,6.2,2.2,9.3,13.0,5.4,6.9,6,4,5,59.0,Research,8
2024-11-09,6.4,4.4,2.5,95.0,8.2,9.6,8,5,1,89.0,Research,10
2024-02-01,7.2,5.3,4.1,37.0,7.5,5.2,7,4,3,78.0,Physics,10
2023-09-04,6.7,1.5,2.9,19.0,7.6,7.3,8,5,4,38.0,Database Systems,8
2022-10-30,7.0,8.5,4.8,17.0,4.5,5.9,9,1,5,87.0,Research,10
